sentence_id,token,tag
846,cybersecurity,B-SKILL
846,measures,I-SKILL
846,for,O
846,network,B-SKILL
846,security,I-SKILL
846,and,O
846,data,I-SKILL
846,protection,I-SKILL
846,in,O
846,cloud,B-SKILL
846,environments,I-SKILL
846,.,O
847,Developed,O
847,front-end,B-SKILL
847,interfaces,I-SKILL
847,with,O
847,React.js,I-SKILL
847,and,O
847,Angular,I-SKILL
847,for,O
847,user,I-SKILL
847,interaction,I-SKILL
847,in,O
847,web,I-SKILL
847,applications,I-SKILL
847,.,O
848,Utilized,O
848,Apache,I-TOOL
848,Kafka,I-TOOL
848,and,O
848,Spark,I-TOOL
848,for,O
848,real-time,I-SKILL
848,data,I-SKILL
848,processing,I-SKILL
848,and,O
848,analytics,I-SKILL
848,in,O
848,big,I-SKILL
848,data,I-SKILL
848,projects,I-SKILL
848,.,O
849,Managed,O
849,cloud,B-EXP
849,security,I-EXP
849,using,O
849,AWS,I-TOOL
849,services,I-SKILL
849,and,O
849,encryption,I-EXP
849,mechanisms,I-EXP
849,for,O
849,secure,I-EXP
849,data,I-EXP
849,storage,I-EXP
849,.,O
850,Collaborated,O
850,on,O
850,software,B-SKILL
850,deployment,I-SKILL
850,pipelines,I-SKILL
850,using,O
850,Jenkins,I-TOOL
850,and,O
850,GitLab,I-TOOL
850,for,O
850,continuous,O
850,integration,I-TOOL
850,and,O
850,delivery,I-TOOL
850,.,O
851,Proficient,O
851,in,O
851,Financial,B-SKILL
851,Modeling,I-SKILL
851,and,O
851,Equity,B-SKILL
851,Research,I-SKILL
851,using,O
851,Bloomberg,B-TOOLS
851,Terminal,I-TOOLS
851,.,O
852,Managed,O
852,portfolio,O
852,risks,B-SKILL
852,through,O
852,effective,O
852,Derivatives,B-SKILL
852,Trading,I-SKILL
852,strategies,O
852,.,O
853,Conducted,O
853,thorough,O
853,Credit,B-SKILL
853,Analysis,I-SKILL
853,to,O
853,assess,O
853,client/B-SKILL's,I-SKILL
853,financial,B-SKILL
853,health,O
853,.,O
854,Utilized,O
854,S&P,B-TOOLS
854,Capital,I-TOOLS
854,IQ,I-TOOLS
854,for,O
854,real-time,O
854,Market,B-SKILL
854,Risk,I-SKILL
854,Assessment,I-SKILL
854,.,O
855,Implemented,O
855,Risk,B-SKILL
855,Management,I-SKILL
855,protocols,O
855,using,O
855,Thomson,B-TOOLS
855,Reuters,I-TOOLS
855,Eikon,I-TOOLS
855,.,O
856,Performed,O
856,Financial,B-SKILL
856,Statement,I-SKILL
856,Analysis,I-SKILL
856,with,O
856,advanced,O
856,Excel,B-SKILL
856,functions,I-SKILL
856,.,O
857,Executed,O
857,successful,O
857,Mergers,B-SKILL
857,and,O
857,Acquisitions,B-SKILL
857,deals,O
857,in,O
857,line,O
857,with,O
857,company,B-SKILL
857,strategy,O
857,.,O
858,Developed,O
858,Asset,B-SKILL
858,Allocation,I-SKILL
858,strategies,O
858,to,O
858,optimize,O
858,client,B-SKILL
858,portfolios,O
858,.,O
859,Advised,O
859,on,O
859,Tax,B-SKILL
859,Planning,I-SKILL
859,and,O
859,Wealth,B-SKILL
859,Management,I-SKILL
859,for,O
859,high-net-worth,O
859,individuals,O
859,.,O
860,Analyzed,O
860,market,O
860,trends,O
860,for,O
860,effective,O
860,Foreign,B-SKILL
860,Exchange,I-SKILL
860,Trading,I-SKILL
860,decisions,O
860,.,O
861,Implemented,O
861,Financial,B-SKILL
861,Engineering,I-SKILL
861,models,O
861,to,O
861,optimize,O
861,Capital,B-SKILL
861,Structure,I-SKILL
861,for,O
861,growth,O
861,.,O
862,Performed,O
862,Audit,B-SKILL
862,and,O
862,Assurance,B-SKILL
862,procedures,O
862,to,O
862,ensure,O
862,Regulatory,B-SKILL
862,Compliance,I-SKILL
862,.,O
863,Skilled,O
863,in,O
863,using,O
863,Excel,B-SKILL
863,VBA,I-SKILL
863,for,O
863,Finance,B-SKILL
863,tasks,O
863,and,O
863,reporting,O
863,.,O
864,Utilized,O
864,Moodyâ€™s,B-TOOLS
864,Analytics,I-TOOLS
864,for,O
864,in-depth,O
864,Credit,B-SKILL
864,Risk,I-SKILL
864,Assessment,I-SKILL
864,.,O
865,Implemented,O
865,IFRS,B-SKILL
865,Standards,I-SKILL
865,to,O
865,ensure,O
865,GAAP,B-SKILL
865,Accounting,I-SKILL
865,compliance,O
865,.,O
866,Developed,O
866,Fixed,B-SKILL
866,Income,I-SKILL
866,Analysis,I-SKILL
866,models,O
866,for,O
866,strategic,O
866,investment,B-SKILL
866,decisions,O
866,.,O
867,Utilized,O
867,Financial,B-SKILL
867,Modeling,I-SKILL
867,in,O
867,Excel,B-SKILL
867,for,O
867,advanced,O
867,Time,B-SKILL
867,Series,I-SKILL
867,Analysis,I-SKILL
867,.,O
868,Executed,O
868,effective,O
868,Treasury,B-SKILL
868,Operations,I-SKILL
868,using,O
868,Refinitiv,B-TOOLS
868,Workspace,I-TOOLS
868,.,O
869,Conducted,O
869,thorough,O
869,Budget,B-SKILL
869,Forecasting,I-SKILL
869,to,O
869,optimize,O
869,financial,B-SKILL
869,resources,O
869,.,O
870,Utilized,O
870,Value-at-Risk,B-TOOLS
870,Models,I-TOOLS
870,for,O
870,comprehensive,O
870,Market,B-SKILL
870,Risk,I-SKILL
870,Assessment,I-SKILL
870,.,O
871,Performed,O
871,Portfolio,B-SKILL
871,Backtesting,I-SKILL
871,using,O
871,advanced,O
871,Monte,B-TOOLS
871,Carlo,I-TOOLS
871,Simulation,I-TOOLS
871,Tools,I-TOOLS
871,.,O
872,Skilled,O
872,in,O
872,Derivatives,B-SKILL
872,Pricing,I-SKILL
872,strategies,O
872,for,O
872,effective,O
872,Hedging,I-SKILL
872,.,O
873,Managed,O
873,cash,O
873,flows,O
873,effectively,O
873,using,O
873,QuickBooks,B-TOOLS
873,for,O
873,Financial,B-SKILL
873,Reporting,I-SKILL
873,.,O
874,Conducted,O
874,Compliance,B-SKILL
874,checks,O
874,using,O
874,Know,B-SKILL
874,Your,I-SKILL
874,Customer,I-SKILL
874,protocols,O
874,.,O
875,Utilized,O
875,advanced,O
875,Excel,B-SKILL
875,functions,I-SKILL
875,for,O
875,Financial,B-SKILL
875,Planning,I-SKILL
875,and,O
875,Reporting,I-SKILL
875,.,O
876,Skilled,O
876,in,O
876,Risk,B-SKILL
876,Management,I-SKILL
876,and,O
876,Market,B-SKILL
876,Research,I-SKILL
876,for,O
876,effective,O
876,Hedging,I-SKILL
876,strategies,O
876,.,O
877,Conducted,O
877,in-depth,O
877,Financial,B-SKILL
877,Analysis,I-SKILL
877,using,O
877,Python,B-SKILL
877,for,O
877,predictive,O
877,modeling,O
877,.,O
878,Developed,O
878,effective,O
878,Capital,B-SKILL
878,Budgeting,I-SKILL
878,strategies,O
878,using,O
878,Oracle,B-TOOLS
878,Financials,I-TOOLS
878,.,O
879,Analyzed,O
879,Financial,B-SKILL
879,Statements,I-SKILL
879,to,O
879,identify,O
879,Cost,B-SKILL
879,Accounting,I-SKILL
879,anomalies,O
879,.,O
880,Implemented,O
880,effective,O
880,Financial,B-SKILL
880,Reporting,I-SKILL
880,using,O
880,SAP,B-TOOLS
880,ERP,I-TOOLS
880,systems,O
880,.,O
881,Utilized,O
881,Market,B-SKILL
881,Research,I-SKILL
881,tools,O
881,like,O
881,FactSet,B-TOOLS
881,for,O
881,Investment,B-SKILL
881,Analysis,I-SKILL
881,.,O
882,Conducted,O
882,comprehensive,O
882,Forensic,B-SKILL
882,Accounting,I-SKILL
882,investigations,O
882,for,O
882,audit,O
882,and,O
882,compliance,O
882,purposes,O
882,.,O
883,Managed,O
883,Portfolio,B-SKILL
883,Management,I-SKILL
883,tasks,O
883,efficiently,O
883,using,O
883,BlackRock,B-TOOLS
883,Aladdin,I-TOOLS
883,software,O
883,.,O
884,Performed,O
884,Regulatory,B-SKILL
884,Reporting,I-SKILL
884,using,O
884,FIS,B-TOOLS
884,Global,I-TOOLS
884,solutions,O
884,for,O
884,compliance,O
884,checks,O
884,.,O
885,Developed,O
885,advanced,O
885,Financial,B-SKILL
885,Models,I-SKILL
885,in,O
885,Python,B-SKILL
885,for,O
885,risk,O
885,assessment,O
885,.,O
886,Conducted,O
886,effective,O
886,Financial,B-SKILL
886,Planning,I-SKILL
886,using,O
886,Monte,B-TOOLS
886,Carlo,I-TOOLS
886,Simulation,I-TOOLS
886,in,O
886,Excel,B-SKILL
886,.,O
887,Implemented,O
887,Derivatives,B-SKILL
887,Pricing,I-SKILL
887,models,O
887,for,O
887,effective,O
887,Hedging,I-SKILL
887,strategies,O
887,using,O
887,MATLAB,B-TOOLS
887,.,O
888,Utilized,O
888,Financial,B-SKILL
888,Engineering,I-SKILL
888,principles,O
888,for,O
888,Capital,B-SKILL
888,Structure,I-SKILL
888,Optimization,I-SKILL
888,using,O
888,Stata,B-TOOLS
888,.,O
889,Performed,O
889,thorough,O
889,Credit,B-SKILL
889,Risk,I-SKILL
889,Assessment,I-SKILL
889,using,O
889,RiskMetrics,B-TOOLS
889,tools,O
889,for,O
889,portfolio,O
889,management,O
889,.,O
890,Executed,O
890,Treasury,B-SKILL
890,Operations,I-SKILL
890,efficiently,O
890,using,O
890,Calypso,B-TOOLS
890,systems,O
890,for,O
890,risk,O
890,management,O
890,.,O
891,Developed,O
891,Algo,B-SKILL
891,Trading,I-SKILL
891,strategies,O
891,for,O
891,effective,O
891,Portfolio,B-SKILL
891,Optimization,I-SKILL
891,in,O
891,Tradeweb,B-TOOLS
891,.,O
892,Conducted,O
892,Budget,B-SKILL
892,Forecasting,I-SKILL
892,using,O
892,advanced,O
892,Monte,B-TOOLS
892,Carlo,I-TOOLS
892,Simulation,I-TOOLS
892,tools,O
892,in,O
892,Excel,B-SKILL
892,.,O
893,Managed,O
893,Risk,B-SKILL
893,effectively,O
893,through,O
893,Treasury,B-SKILL
893,Operations,I-SKILL
893,using,O
893,MetaTrader,B-TOOLS
893,5,I-TOOLS
893,.,O
894,Analyzed,O
894,Cash,B-SKILL
894,Flow,I-SKILL
894,effectively,O
894,using,O
894,Monte,B-TOOLS
894,Carlo,I-TOOLS
894,Simulation,I-TOOLS
894,tools,O
894,in,O
894,Python,B-SKILL
894,.,O
895,Utilized,O
895,Bloomberg,B-TOOLS
895,Excel,I-TOOLS
895,Add-in,I-TOOLS
895,for,O
895,Derivatives,B-SKILL
895,Pricing,I-SKILL
895,analysis,O
895,and,O
895,trading,O
895,.,O
896,Conducted,O
896,Portfolio,B-SKILL
896,Backtesting,I-SKILL
896,using,O
896,Interactive,B-TOOLS
896,Brokers,I-TOOLS
896,TWS,I-TOOLS
896,for,O
896,investment,B-SKILL
896,analysis,O
896,.,O
897,Performed,O
897,comprehensive,O
897,Credit,B-SKILL
897,Risk,I-SKILL
897,Assessment,I-SKILL
897,using,O
897,Charles,B-TOOLS
897,River,I-TOOLS
897,IMS,I-TOOLS
897,software,O
897,.,O
898,Implemented,O
898,Portfolio,B-SKILL
898,Optimization,I-SKILL
898,strategies,O
898,using,O
898,QlikView,B-TOOLS
898,for,O
898,data,O
898,visualization,O
898,and,O
898,analysis,O
898,.,O
899,Utilized,O
899,Monte,B-TOOLS
899,Carlo,I-TOOLS
899,Simulation,I-TOOLS
899,tools,O
899,for,O
899,Derivatives,B-SKILL
899,Pricing,I-SKILL
899,analysis,O
899,in,O
899,Excel,B-SKILL
899,.,O
900,Developed,O
900,advanced,O
900,Risk,B-SKILL
900,Management,I-SKILL
900,strategies,O
900,using,O
900,IBM,B-TOOLS
900,Cognos,I-TOOLS
900,Analytics,I-TOOLS
900,for,O
900,compliance,O
900,checks,O
900,.,O
901,Performed,O
901,financial,O
901,analysis,B-SKILL
901,using,O
901,Bloomberg,B-TOOL
901,Terminal,I-TOOL
901,.,O
902,Conducted,O
902,equity,O
902,research,B-SKILL
902,to,O
902,evaluate,O
902,potential,O
902,investments,O
902,.,O
903,Utilized,O
903,Excel,B-TOOL
903,and,O
903,VBA,I-TOOL
903,for,O
903,financial,O
903,modeling,B-SKILL
903,and,O
903,analysis,O
903,.,O
904,Managed,O
904,portfolio,O
904,allocation,B-SKILL
904,strategies,O
904,for,O
904,optimal,O
904,returns,O
904,.,O
905,Implemented,O
905,risk,O
905,management,B-SKILL
905,techniques,O
905,to,O
905,mitigate,O
905,market,I-SKILL
905,risks,I-SKILL
905,.,O
906,Executed,O
906,derivatives,B-SKILL
906,trading,O
906,strategies,O
906,in,O
906,a,O
906,volatile,O
906,market,O
906,environment,O
906,.,O
907,Analyzed,O
907,financial,O
907,statements,B-SKILL
907,to,O
907,assess,O
907,company,O
907,performance,O
907,.,O
908,Researched,O
908,IFRS,B-SKILL
908,standards,O
908,for,O
908,compliance,O
908,with,O
908,international,O
908,regulations,O
908,.,O
909,Developed,O
909,budgeting,B-SKILL
909,forecasts,O
909,to,O
909,optimize,O
909,capital,O
909,investments,O
909,.,O
910,Collaborated,O
910,with,O
910,audit,B-SKILL
910,team,O
910,to,O
910,ensure,O
910,financial,O
910,reporting,O
910,accuracy,O
910,.,O
911,Used,O
911,Thomson,B-TOOL
911,Reuters,I-TOOL
911,Eikon,I-TOOL
911,for,O
911,market,O
911,research,B-SKILL
911,and,O
911,analysis,O
911,.,O
912,Assisted,O
912,in,O
912,mergers,B-SKILL
912,and,O
912,acquisitions,O
912,due,O
912,diligence,O
912,processes,O
912,.,O
913,Conducted,O
913,credit,B-SKILL
913,risk,O
913,assessments,O
913,for,O
913,loan,I-SKILL
913,applications,I-SKILL
913,.,O
914,Managed,O
914,regulatory,B-SKILL
914,compliance,O
914,documentation,O
914,for,O
914,internal,O
914,and,O
914,external,O
914,audits,O
914,.,O
915,Utilized,O
915,Monte,B-TOOL
915,Carlo,I-TOOL
915,simulation,I-TOOL
915,tools,O
915,for,O
915,risk,O
915,assessment,O
915,modeling,O
915,.,O
916,Implemented,O
916,Aladdin,B-TOOL
916,software,O
916,for,O
916,asset,O
916,management,B-SKILL
916,and,O
916,performance,O
916,tracking,O
916,.,O
917,Executed,O
917,hedge,B-SKILL
917,fund,O
917,strategies,O
917,to,O
917,maximize,O
917,investment,O
917,returns,O
917,.,O
918,Analyzed,O
918,market,B-SKILL
918,trends,O
918,using,O
918,Stata,B-TOOL
918,software,O
918,for,O
918,strategic,O
918,planning,O
918,.,O
919,Performed,O
919,financial,O
919,forecasting,B-SKILL
919,using,O
919,historical,O
919,data,O
919,and,O
919,predictive,O
919,analytics,O
919,.,O
920,Conducted,O
920,internal,O
920,audit,B-SKILL
920,reviews,O
920,to,O
920,ensure,O
920,regulatory,O
920,compliance,O
920,.,O
921,Utilized,O
921,QuickBooks,B-TOOL
921,for,O
921,efficient,O
921,accounting,O
921,and,O
921,financial,O
921,management,B-SKILL
921,.,O
922,Implemented,O
922,treasury,B-SKILL
922,workstations,O
922,for,O
922,efficient,O
922,cash,O
922,flow,O
922,management,O
922,.,O
923,Created,O
923,Value-at-Risk,B-SKILL
923,models,O
923,to,O
923,assess,O
923,potential,O
923,market,I-SKILL
923,risks,I-SKILL
923,.,O
924,Analyzed,O
924,financial,O
924,data,O
924,using,O
924,MATLAB,B-TOOL
924,for,O
924,quantitative,O
924,analysis,O
924,and,O
924,reporting,O
924,.,O
925,Developed,O
925,financial,O
925,models,O
925,in,O
925,Excel,B-TOOL
925,for,O
925,investment,O
925,analysis,O
925,and,O
925,decision-making,O
925,.,O
926,Managed,O
926,compliance,B-SKILL
926,with,O
926,Anti-Money,B-SKILL
926,Laundering,I-SKILL
926,regulations,O
926,for,O
926,client,O
926,accounts,O
926,.,O
927,Utilized,O
927,Crystal,B-TOOL
927,Reports,I-TOOL
927,for,O
927,efficient,O
927,financial,O
927,reporting,O
927,and,O
927,analysis,O
927,.,O
928,Executed,O
928,fixed,O
928,income,B-SKILL
928,analysis,O
928,to,O
928,evaluate,O
928,bond,O
928,investments,O
928,.,O
929,Collaborated,O
929,with,O
929,investment,B-SKILL
929,bankers,O
929,on,O
929,M&A,B-SKILL
929,transactions,O
929,and,O
929,negotiations,O
929,.,O
930,Participated,O
930,in,O
930,budgeting,B-SKILL
930,meetings,O
930,to,O
930,align,O
930,financial,O
930,goals,O
930,with,O
930,company,O
930,strategy,O
930,.,O
931,Conducted,O
931,asset,B-SKILL
931,allocation,O
931,reviews,O
931,to,O
931,optimize,O
931,investment,O
931,portfolios,O
931,.,O
932,Executed,O
932,derivatives,B-SKILL
932,pricing,O
932,models,O
932,to,O
932,evaluate,O
932,risk,O
932,exposure,O
932,and,O
932,hedging,O
932,strategies,O
932,.,O
933,Analyzed,O
933,historical,O
933,data,O
933,for,O
933,time,O
933,series,B-SKILL
933,analysis,O
933,and,O
933,trend,O
933,forecasting,O
933,.,O
934,Managed,O
934,financial,O
934,planning,B-SKILL
934,and,O
934,wealth,O
934,management,B-SKILL
934,strategies,O
934,for,O
934,high-net-worth,O
934,clients,O
934,.,O
935,Utilized,O
935,Hyperion,B-TOOL
935,Financial,I-TOOL
935,Management,I-TOOL
935,for,O
935,budget,O
935,forecasting,O
935,and,O
935,reporting,O
935,.,O
936,Conducted,O
936,tax,B-SKILL
936,planning,O
936,for,O
936,clients,O
936,to,O
936,optimize,O
936,their,O
936,financial,O
936,position,O
936,.,O
937,Analyzed,O
937,cash,B-SKILL
937,flow,O
937,statements,O
937,to,O
937,assess,O
937,liquidity,O
937,and,O
937,working,O
937,capital,O
937,needs,O
937,.,O
938,Developed,O
938,hedging,B-SKILL
938,strategies,O
938,for,O
938,market,I-SKILL
938,risk,O
938,management,O
938,and,O
938,currency,O
938,exposure,O
938,.,O
939,Utilized,O
939,QlikView,B-TOOL
939,for,O
939,data,O
939,visualization,B-SKILL
939,and,O
939,business,O
939,intelligence,O
939,reporting,O
939,.,O
940,Executed,O
940,treasury,B-SKILL
940,operations,O
940,to,O
940,manage,O
940,cash,O
940,flow,O
940,and,O
940,financial,O
940,investments,O
940,.,O
941,Analyzed,O
941,financial,O
941,statements,O
941,for,O
941,GAAP,B-SKILL
941,compliance,O
941,and,O
941,accuracy,O
941,in,O
941,reporting,O
941,.,O
942,Managed,O
942,financial,O
942,engineering,B-SKILL
942,projects,O
942,to,O
942,optimize,O
942,capital,O
942,structure,O
942,and,O
942,investment,O
942,returns,O
942,.,O
943,Implemented,O
943,risk,O
943,assessment,B-SKILL
943,tools,O
943,for,O
943,operational,O
943,risk,O
943,management,O
943,and,O
943,mitigation,O
943,strategies,O
943,.,O
944,Collaborated,O
944,with,O
944,investment,B-SKILL
944,analysts,O
944,to,O
944,develop,O
944,quantitative,O
944,finance,B-SKILL
944,models,O
944,for,O
944,investment,O
944,strategies,O
944,.,O
945,Conducted,O
945,retirement,B-SKILL
945,planning,O
945,for,O
945,clients,O
945,to,O
945,secure,O
945,their,O
945,financial,O
945,future,O
945,.,O
946,Analyzed,O
946,market,B-SKILL
946,risks,O
946,using,O
946,Value-at-Risk,B-SKILL
946,models,O
946,to,O
946,optimize,O
946,hedging,O
946,strategies,O
946,.,O
947,Utilized,O
947,interactive,B-TOOL
947,brokers,I-TOOL
947,TWS,I-TOOL
947,for,O
947,options,B-SKILL
947,pricing,O
947,calculations,O
947,and,O
947,trading,O
947,strategies,O
947,.,O
948,Executed,O
948,regulatory,B-SKILL
948,reporting,O
948,processes,O
948,to,O
948,ensure,O
948,compliance,O
948,with,O
948,financial,O
948,regulations,O
948,.,O
949,Managed,O
949,credit,B-SKILL
949,risk,O
949,assessments,O
949,for,O
949,loan,I-SKILL
949,portfolios,O
949,and,O
949,credit,O
949,evaluations,O
949,.,O
950,Developed,O
950,financial,O
950,reporting,O
950,templates,O
950,in,O
950,Excel,B-TOOL
950,for,O
950,efficient,O
950,financial,O
950,data,O
950,analysis,O
950,and,O
950,presentation,O
950,.,O
951,Experienced,O
951,in,O
951,Medical,T-SKILL
951,Terminology,I-SKILL
951,and,O
951,Anatomy,I-SKILL
951,and,O
951,Physiology,I-SKILL
951,",",O
951,with,O
951,over,O
951,5,B-EXP
951,+,I-EXP
951,years,I-EXP
951,.,O
952,Utilized,O
952,Epic,B-TOOLS
952,Systems,I-TOOLS
952,for,O
952,EHR,I-TOOLS
952,management,O
952,in,O
952,hospital,B-EXP
952,settings,I-EXP
952,.,O
953,Provided,O
953,Patient,B-SKILL
953,Care,I-SKILL
953,and,O
953,Vital,I-SKILL
953,Signs,I-SKILL
953,Monitoring,I-SKILL
953,for,O
953,over,O
953,2,B-EXP
953,years,I-EXP
953,.,O
954,Conducted,O
954,Clinical,B-SKILL
954,Assessment,I-SKILL
954,and,O
954,Laboratory,I-SKILL
954,Testing,I-SKILL
954,as,O
954,part,O
954,of,O
954,routine,O
954,patient,B-EXP
954,care,I-EXP
954,.,O
955,Implemented,O
955,Telemedicine,B-SKILL
955,Platforms,I-SKILL
955,to,O
955,enhance,O
955,access,O
955,to,O
955,healthcare,B-EXP
955,services,I-EXP
955,.,O
956,Performed,O
956,Wound,B-SKILL
956,Care,I-SKILL
956,and,O
956,Surgical,I-SKILL
956,Assistance,I-SKILL
956,during,O
956,emergency,B-EXP
956,situations,I-EXP
956,.,O
957,Managed,O
957,Electronic,B-SKILL
957,Health,I-SKILL
957,Records,I-SKILL
957,and,O
957,Healthcare,B-SKILL
957,Data,I-SKILL
957,Analysis,I-SKILL
957,for,O
957,a,O
957,large,B-EXP
957,medical,I-EXP
957,facility,I-EXP
957,.,O
958,Delivered,O
958,Health,B-SKILL
958,Education,I-SKILL
958,and,O
958,Nutrition,I-SKILL
958,Counseling,I-SKILL
958,to,O
958,diverse,O
958,patient,B-EXP
958,populations,I-EXP
958,.,O
959,Collaborated,O
959,on,O
959,Oncology,B-SKILL
959,Nursing,I-SKILL
959,teams,O
959,for,O
959,over,O
959,8,B-EXP
959,years,I-EXP
959,",",O
959,specializing,O
959,in,O
959,Pediatric,I-EXP
959,Care,I-EXP
959,.,O
960,Ensured,O
960,Infection,B-SKILL
960,Control,I-SKILL
960,measures,O
960,were,O
960,strictly,O
960,followed,O
960,in,O
960,compliance,O
960,with,O
960,hospital,B-EXP
960,protocols,I-EXP
960,.,O
961,Administered,O
961,Medication,B-SKILL
961,and,O
961,IV,I-SKILL
961,Therapy,I-SKILL
961,with,O
961,precision,O
961,and,O
961,care,O
961,in,O
961,critical,B-EXP
961,care,I-EXP
961,settings,I-EXP
961,.,O
962,Engaged,O
962,in,O
962,Mental,B-SKILL
962,Health,I-SKILL
962,Counseling,I-SKILL
962,of,O
962,patients,O
962,with,O
962,diverse,O
962,psychiatric,B-EXP
962,conditions,I-EXP
962,.,O
963,Conducted,O
963,Radiology,B-SKILL
963,Procedures,I-SKILL
963,including,O
963,MRI,I-SKILL
963,and,O
963,CT,I-SKILL
963,scans,O
963,for,O
963,diagnostic,B-EXP
963,purposes,I-EXP
963,.,O
964,Implemented,O
964,Rehabilitation,B-SKILL
964,Techniques,I-SKILL
964,such,O
964,as,O
964,Physical,I-SKILL
964,Therapy,I-SKILL
964,and,O
964,Occupational,I-SKILL
964,Therapy,I-SKILL
964,for,O
964,post/O-surgery,O
964,patients,O
964,.,O
965,Specialized,O
965,in,O
965,Geriatric,B-SKILL
965,Care,I-SKILL
965,and,O
965,Chronic,I-SKILL
965,Disease,I-SKILL
965,Management,I-SKILL
965,for,O
965,over,O
965,6,B-EXP
965,years,I-EXP
965,.,O
966,Provided,O
966,Obstetrics,B-SKILL
966,and,O
966,Gynecology,I-SKILL
966,Care,I-SKILL
966,for,O
966,expectant,O
966,mothers,O
966,in,O
966,a,O
966,busy,B-EXP
966,maternity,I-EXP
966,ward,I-EXP
966,.,O
967,Maintained,O
967,HIPAA,B-SKILL
967,Compliance,I-SKILL
967,and,O
967,Patient,I-SKILL
967,Safety,I-SKILL
967,standards,O
967,in,O
967,all,O
967,clinical,B-EXP
967,activities,I-EXP
967,.,O
968,Supported,O
968,Surgical,B-SKILL
968,Assistance,I-SKILL
968,and,O
968,Operating,B-SKILL
968,Room,I-SKILL
968,Protocols,I-SKILL
968,during,O
968,complex,B-EXP
968,procedures,I-EXP
968,.,O
969,Collaborated,O
969,on,O
969,Chronic,B-SKILL
969,Disease,I-SKILL
969,Management,I-SKILL
969,initiatives,O
969,to,O
969,improve,O
969,patient,B-EXP
969,outcomes,I-EXP
969,and,O
969,quality,O
969,of,O
969,care,O
969,.,O
970,Utilized,O
970,Healthcare,B-SKILL
970,Data,I-SKILL
970,Analysis,I-SKILL
970,tools,O
970,to,O
970,drive,O
970,evidence/O-based,O
970,practice,O
970,and,O
970,quality,O
970,improvement,O
970,in,O
970,healthcare,B-EXP
970,settings,I-EXP
970,.,O
971,Implemented,O
971,Telehealth,B-SKILL
971,Services,I-SKILL
971,for,O
971,remote,O
971,patient,B-EXP
971,consultations,I-EXP
971,and,O
971,follow-up,O
971,care,O
971,.,O
972,Managed,O
972,Health,B-SKILL
972,Informatics,I-SKILL
972,projects,O
972,focusing,O
972,on,O
972,electronic,B-EXP
972,health,I-EXP
972,records,I-EXP
972,and,O
972,data,O
972,analytics,O
972,.,O
973,Administered,O
973,CPR,B-SKILL
973,and,O
973,First,I-SKILL
973,Aid,I-SKILL
973,in,O
973,emergency,B-EXP
973,situations,I-EXP
973,to,O
973,stabilize,O
973,patients,O
973,.,O
974,Conducted,O
974,Blood,B-SKILL
974,Collection,I-SKILL
974,and,O
974,Laboratory,I-SKILL
974,Testing,I-SKILL
974,procedures,O
974,to,O
974,assist,O
974,in,O
974,diagnosis,O
974,and,O
974,treatment,O
974,planning,O
974,.,O
975,Implemented,O
975,Healthcare,B-SKILL
975,Policy,I-SKILL
975,changes,O
975,to,O
975,improve,O
975,efficiency,O
975,and,O
975,compliance,O
975,with,O
975,regulatory,B-EXP
975,requirements,I-EXP
975,.,O
976,Collaborated,O
976,on,O
976,Clinical,B-SKILL
976,Research,I-SKILL
976,projects,O
976,to,O
976,advance,O
976,evidence/O-based,O
976,practice,O
976,and,O
976,patient,B-EXP
976,care,I-EXP
976,.,O
977,Supported,O
977,Nursing,B-SKILL
977,Administration,I-SKILL
977,and,O
977,Healthcare,B-SKILL
977,Management,I-SKILL
977,initiatives,O
